POINT_X,POINT_Y,PLA,A,AC,CIB,CICCB,CUS,DBB,DOB,OC,P
722396.507981,4365860.13028,0.0,18.179500579833984,18.05,0.2719460129737854,0.4509289860725403,5,855.9669799804686,0.0,4,2.361694933962327
722404.245816,4365860.13767,0.0,18.274900436401367,225.05,0.2697769999504089,0.4493469893932342,1,847.9860229492188,1110.06005859375,4,0.7613831833444155
722411.983652,4365860.14508,0.0,18.229400634765625,225.05,0.2676079869270324,0.4477379918098449,1,842.0,1102.219970703125,4,5.224414311222354
722396.502336,4365867.83716,0.0,18.30039978027344,225.05,0.2723020017147064,0.4518739879131317,1,855.5819702148436,0.0,4,1.399803633449849
722404.240164,4365867.84455,0.0,18.286399841308597,225.05,0.2701170146465301,0.4502870142459869,1,847.5969848632812,1110.06005859375,4,0.6068898482930066
722411.978069,4365867.85196,0.0,18.299299240112305,225.05,0.2679319977760315,0.4486719965934753,1,841.6079711914062,1102.219970703125,4,0.8684767409430123
722419.715898,4365867.85937,0.0,18.31730079650879,225.05,0.1392419934272766,0.4470289945602417,1,833.6229858398436,1094.489990234375,4,0.05569031918396287
722427.453729,4365867.86672,0.0012855499517172,18.316999435424805,225.05,0.1392419934272766,0.445358008146286,1,825.6389770507811,1094.489990234375,4,1.6298856035936358
722435.191636,4365867.87415,0.0059661897830665,18.209699630737305,225.05,0.1388069987297058,0.4436599910259247,1,817.655029296875,0.0,4,10.024744329594643
722442.929466,4365867.88158,0.0,17.89459991455078,225.05,0.1383689939975738,0.4419330060482025,1,809.6719970703125,0.0,4,15.938900301872202
722388.75887,4365875.53671,0.0,18.370100021362305,18.05,0.2748650014400482,0.4544030129909515,5,863.1220092773436,0.0,4,3.0780917208057224
722396.496689,4365875.5441,0.0,18.31789970397949,225.05,0.2726649940013885,0.4528389871120453,1,855.1329956054686,1114.06005859375,4,0.9416608397534992
722404.234511,4365875.55142,0.0,18.30010032653809,225.05,0.2704640030860901,0.4512479901313782,1,847.1430053710938,1105.949951171875,4,0.3440232012846042
722411.972408,4365875.55883,0.0,18.350000381469727,225.05,0.2682639956474304,0.4496279954910278,1,841.1519775390625,1097.8900146484375,4,1.1827408508349082
722419.710229,4365875.56625,0.0007762910099700093,18.32830047607422,225.05,0.1394809931516647,0.447979986667633,1,833.1630249023436,1089.8900146484375,4,0.14174736410242744
722427.448051,4365875.57367,0.0043087000958621,18.343799591064453,225.05,0.1394809931516647,0.4463030099868774,1,825.1740112304686,1089.8900146484375,4,0.17803249396242912
722435.185952,4365875.58102,0.0093784304335713,18.335100173950195,225.05,0.1390420049428939,0.4445970058441162,1,817.1849975585938,1081.969970703125,4,0.16317359825854894
722442.923775,4365875.58846,0.0144900996237993,18.338600158691406,225.05,0.138601005077362,0.4428629875183105,1,809.197021484375,1074.1500244140625,4,0.2166358409595915
722450.661675,4365875.5959,0.019683800637722,18.328500747680664,225.05,0.1381569951772689,0.441100001335144,1,801.208984375,1066.449951171875,4,1.5104093093688962
722458.399499,4365875.60335,0.0249844007194042,18.22279930114746,225.05,0.1377100050449371,0.4393070042133331,1,793.2210083007811,0.0,4,9.950797830732014
722466.137323,4365875.61081,0.0157471001148223,17.728500366210938,225.05,0.1372600048780441,0.4374859929084778,1,785.2340087890625,0.0,4,16.410559388400188
722388.753231,4365883.24358,0.0,18.366500854492188,225.05,0.2752520143985748,0.4553939998149872,1,862.7509765625,1118.77001953125,4,1.6525775817179578
722396.491043,4365883.25097,0.0,18.31719970703125,225.05,0.2730360031127929,0.4538269937038421,1,854.7579956054686,1110.510009765625,4,0.18362455236749137
722404.228933,4365883.25837,0.0,18.326099395751957,225.05,0.2708190083503723,0.4522309899330139,1,846.7659912109375,1102.280029296875,4,0.5446964711002626
722411.966745,4365883.26577,0.0,18.33650016784668,225.05,0.2686029970645904,0.4506059885025024,1,840.77099609375,1094.0899658203125,4,0.7103085813146072
722419.704561,4365883.27311,0.0031948098912835,18.31730079650879,225.05,0.139724001288414,0.4489519894123077,1,832.7789916992188,1085.9300537109375,4,0.006824307229111631
722427.442452,4365883.28053,0.0073013301007449,18.339599609375,225.05,0.139724001288414,0.447270005941391,1,824.7860107421875,1085.9300537109375,4,0.05134759035530352
722435.180266,4365883.28796,0.0127373002469539,18.33699989318848,225.05,0.139283001422882,0.4455580115318298,1,816.7940063476561,1077.8299560546875,4,0.09484244442672966
722442.918081,4365883.2954,0.0182114001363515,18.336299896240234,225.05,0.138837993144989,0.4438160061836242,1,808.802001953125,1069.7900390625,4,0.17345710926018273
722450.655976,4365883.30277,0.0237559992820024,18.3302001953125,225.05,0.1383910030126571,0.4420459866523742,1,800.8099975585938,1061.81005859375,4,0.02865638783477995
722458.393792,4365883.31022,0.0293960999697446,18.31760025024414,225.05,0.1379410028457641,0.4402450025081634,1,792.8179931640625,1053.9300537109375,4,0.1523813191240504
722466.131608,4365883.31768,0.0351428985595703,18.33880043029785,225.05,0.13748799264431,0.438414990901947,1,784.8259887695312,1046.1700439453125,4,0.2154385442043506
722473.869502,4365883.32515,0.0395279005169868,18.31550025939941,225.05,0.137032002210617,0.4365560114383697,1,778.8319702148436,0.0,4,0.658906225826834
722481.60732,4365883.33263,0.0454806983470916,18.2322998046875,225.05,0.1365730017423629,0.4346660077571869,1,770.8410034179686,0.0,4,5.245923197675529
722489.345215,4365883.34011,0.034656498581171,17.74679946899414,225.05,0.1365730017423629,0.4333899915218353,1,762.8499755859375,0.0,4,9.822266212839663
722381.00971,4365890.94312,0.0,18.42329978942871,225.05,0.277877002954483,0.4579490125179291,1,870.4500122070312,0.0,4,1.0906715850287632
722388.747591,4365890.95051,0.0,18.304800033569336,225.05,0.2756460011005401,0.4564070105552673,1,862.4550170898436,1115.5899658203125,4,0.42294641670978267
722396.485397,4365890.95782,0.0,18.337600708007812,225.05,0.2734139859676361,0.4548360109329223,1,854.458984375,1107.25,4,0.752820109476183
722404.223279,4365890.96522,0.0,18.33209991455078,225.05,0.2711820006370544,0.4532360136508941,1,846.4630126953125,1098.9300537109375,4,0.45428613211294744
722411.961084,4365890.97263,0.0004901890060864389,18.34650039672852,225.05,0.2689490020275116,0.4516069889068603,1,840.4669799804686,1090.6400146484375,4,0.4173507928192235
722419.698967,4365890.98005,0.005641940049827,18.34140014648437,225.05,0.1399710029363632,0.4499489963054657,1,832.4710083007811,1082.3699951171875,4,0.4052379903117107
722427.436773,4365890.98747,0.0108013004064559,18.33690071105957,225.05,0.1399710029363632,0.4482600092887878,1,824.4760131835938,1082.3699951171875,4,0.2143023262465763
722435.174581,4365890.99482,0.0160942003130912,18.33830070495605,225.05,0.1395269930362701,0.4465419948101043,1,816.47998046875,1074.1400146484375,4,0.296361256838945
722442.912466,4365891.00226,0.0219231005758047,18.32069969177246,225.05,0.1390800029039383,0.4447939991950989,1,808.4849853515625,1065.93994140625,4,0.41936143661004494
722450.650274,4365891.00971,0.0278206001967191,18.33049964904785,225.05,0.1386300027370453,0.443015992641449,1,800.489990234375,1057.780029296875,4,0.22360148437539912
722458.388082,4365891.01716,0.0338077992200851,18.3484001159668,225.05,0.1381770074367523,0.4412069916725158,1,792.4949951171875,1049.6800537109375,4,0.22881306242439292
722466.12597,4365891.02454,0.0398960001766681,18.32379913330078,225.05,0.1377200037240982,0.4393689930438995,1,784.5,1041.6300048828125,4,0.25558831355620043
722473.863779,4365891.03201,0.0445366017520427,18.332199096679688,225.05,0.1372610032558441,0.4375,1,778.5040283203125,1033.6500244140625,4,0.22183172182875716
722481.601589,4365891.03949,0.0508251003921031,18.327600479125977,225.05,0.1367989927530288,0.435600996017456,1,770.5089721679686,1025.77001953125,4,0.2936769283428763
722489.339477,4365891.04697,0.051502201706171,18.35580062866211,225.05,0.1367989927530288,0.4343180060386657,1,762.5139770507811,1025.77001953125,4,1.1405609863649493
722497.077288,4365891.05447,0.0575007982552051,18.297500610351562,225.05,0.1363350003957748,0.4323680102825165,1,754.52001953125,1018.0,4,1.1384367355766418
722504.815177,4365891.06197,0.0790482014417648,18.116199493408203,225.05,0.1358669996261596,0.4303880035877228,1,746.5250244140625,0.0,4,9.64509350338069
722512.552991,4365891.0694,0.1242009997367858,17.523000717163086,3.0,0.1353980004787445,0.4283770024776459,5,738.531005859375,0.0,4,5.173347863266106
722381.004156,4365898.64997,0.0,18.698999404907227,45.05,0.2782950103282928,0.4589869976043701,2,867.1079711914062,1121.0400390625,4,3.352601513265067
722388.741952,4365898.65735,0.0,18.424999237060547,225.05,0.2760480046272278,0.4574419856071472,1,861.5919799804686,1112.6199951171875,4,7.450483424402451
722396.479825,4365898.66475,0.0,18.360000610351562,225.05,0.2737999856472015,0.4558680057525635,1,853.9719848632812,1104.219970703125,4,2.509804186439599
722404.217624,4365898.67207,0.0,18.33300018310547,225.05,0.2715510129928589,0.4542649984359741,1,845.9910278320312,1095.8399658203125,4,1.078388286452182
722411.955422,4365898.67948,0.0027446700260043,18.333999633789062,225.05,0.2693029940128326,0.4526320099830627,1,840.0050048828125,1087.469970703125,4,0.5131190794302185
722419.693297,4365898.6869,0.0081272097304463,18.326000213623047,225.05,0.1402239948511123,0.4509679973125458,1,832.0239868164062,1079.1199951171875,4,0.46579336417421097
722427.431095,4365898.69432,0.0135516999289393,18.31800079345703,225.05,0.1402239948511123,0.4492740035057068,1,824.0440063476561,1079.1199951171875,4,0.22095729564652883
722435.168894,4365898.70175,0.0190296005457639,18.327999114990234,225.05,0.1397770047187805,0.4475499987602234,1,816.0640258789062,1070.800048828125,4,0.18222828666557198
722442.906773,4365898.70911,0.0256537999957799,18.33300018310547,225.05,0.1393270045518875,0.4457960128784179,1,808.083984375,1062.5,4,0.29381479493226037
722450.644573,4365898.71656,0.0319003984332084,18.351999282836918,225.05,0.1388729959726333,0.4440099895000458,1,800.10498046875,1054.22998046875,4,0.2412643195810693
722458.382451,4365898.72401,0.0382365994155406,18.3439998626709,225.05,0.1384170055389404,0.4421940147876739,1,792.1259765625,1045.989990234375,4,0.4630862961613605
722466.120252,4365898.73147,0.0446739010512828,18.32900047302246,225.05,0.1379580050706863,0.4403469860553741,1,784.1480102539062,1037.7900390625,4,0.24811651284860756
722473.858054,4365898.73894,0.0495719984173774,18.336000442504883,225.05,0.1374949961900711,0.4384689927101135,1,778.1640014648436,1029.6300048828125,4,0.08003051756031809
722481.595935,4365898.74634,0.0562019012868404,18.325000762939453,225.05,0.1370300054550171,0.4372000098228454,1,770.18701171875,1021.510009765625,4,0.5693081201898598
722489.333738,4365898.75383,0.0566025003790855,18.3700008392334,225.05,0.1370300054550171,0.4352709949016571,1,762.2100219726561,1021.510009765625,4,0.7509193268459742
722497.071541,4365898.76132,0.0629139021039009,18.29199981689453,225.05,0.1365620046854019,0.4333100020885467,1,754.2329711914062,1013.4600219726564,4,0.800095214012687
722504.809422,4365898.76882,0.1755069941282272,18.077999114990234,225.05,0.1360909938812255,0.431318998336792,1,746.2570190429686,1005.47998046875,4,11.417341135088856
722512.547227,4365898.77633,0.0935458987951278,17.400999069213867,225.05,0.1356180012226104,0.4292959868907928,1,738.27099609375,997.5989990234376,4,0.9079958121679981
722520.285034,4365898.78377,0.0552483014762401,17.402999877929688,225.05,0.1351419985294342,0.4272429943084717,1,730.2739868164062,989.8330078125,4,1.1739099975084766
722528.022916,4365898.79129,0.0807266011834144,17.430999755859375,225.05,0.1346630007028579,0.4251590073108673,1,722.2769775390625,0.0,4,10.56159959225675
722535.760722,4365898.79882,0.0801296010613441,16.898000717163086,3.0,0.1341820061206817,0.4230439960956573,5,716.2789916992188,0.0,3,18.647300037757127
722380.998522,4365906.35689,0.0,18.68199920654297,75.05,0.2782950103282928,0.4600470066070556,2,861.3499755859375,1118.31005859375,4,1.6582339794238559
722388.736312,4365906.36419,0.0,18.683000564575195,75.05,0.2760480046272278,0.4584999978542328,4,855.7969970703125,1109.8399658203125,1,0.8151688567168436
722396.474178,4365906.37159,0.0,18.72100067138672,45.05,0.2737999856472015,0.4569239914417267,2,850.281982421875,1101.3900146484375,4,3.5846251763324846
722404.211967,4365906.37899,0.0008831020095385611,18.643999099731445,225.05,0.2715510129928589,0.4553169906139374,1,844.8079833984375,1092.949951171875,4,4.994916640185093
722411.949834,4365906.3864,0.005041120108217,18.371999740600582,225.05,0.2693029940128326,0.4536789953708648,1,839.489990234375,1084.52001953125,4,2.3784593740729805
722419.687624,4365906.39381,0.0106506003066897,18.364999771118164,225.05,0.1402239948511123,0.4520109891891479,1,831.5050048828125,1076.1099853515625,4,0.5512067430469881
722427.425417,4365906.40116,0.0163345001637935,18.37700080871582,225.05,0.1402239948511123,0.450313001871109,1,823.5189819335938,1076.1099853515625,4,0.8232013751335645
722435.163286,4365906.40859,0.0220928005874156,18.356000900268555,225.05,0.1397770047187805,0.4485830068588257,1,815.5339965820312,1067.719970703125,4,0.36248028233539875
722442.901078,4365906.41603,0.0279331002384424,18.339000701904297,225.05,0.1393270045518875,0.4468219876289367,1,807.5490112304686,1059.3399658203125,4,0.61625391452632
722450.63887,4365906.42348,0.0360203012824058,18.33300018310547,225.05,0.1388729959726333,0.445030003786087,1,799.5650024414062,1050.989990234375,4,0.6418466570605365
722458.376742,4365906.43086,0.0427035987377166,18.364999771118164,225.05,0.1384170055389404,0.4432060122489929,1,791.5809936523436,1042.6600341796875,4,0.5574796684574267
722466.114536,4365906.43832,0.0494881011545658,18.33300018310547,225.05,0.1379580050706863,0.4413509964942932,1,783.5969848632812,1034.3599853515625,4,0.5769720861091221
722473.852407,4365906.44579,0.0546455010771751,18.336000442504883,225.05,0.1374949961900711,0.4394649863243103,1,777.6090087890625,1026.0799560546875,4,0.4070008031620979
722481.590202,4365906.45327,0.0616207011044025,18.351999282836918,225.05,0.1370300054550171,0.4381889998912811,1,769.6259765625,1017.8400268554688,4,0.43011809670216294
722489.327997,4365906.46075,0.0617275014519691,18.35300064086914,225.05,0.1370300054550171,0.4362500011920929,1,761.6430053710938,1017.8400268554688,4,0.60103057614376
722497.065872,4365906.46817,0.0683498010039329,18.312000274658203,225.05,0.1365620046854019,0.4342789947986603,1,753.6599731445312,1009.6300048828124,4,0.5041164257866609
722504.803668,4365906.47567,0.0792922973632812,17.74799919128418,225.05,0.1360909938812255,0.4322760105133056,1,745.677978515625,1001.4600219726564,4,12.8774105633231
722512.541464,4365906.48318,0.1236210018396377,17.38800048828125,225.05,0.1356180012226104,0.4302420020103454,1,737.6959838867188,993.3489990234376,4,0.9831686978283636
722520.279339,4365906.49069,0.1070690006017685,17.37299919128418,225.05,0.1351419985294342,0.4281759858131408,1,729.7150268554686,985.2949829101561,4,0.5028004163450184
722528.017136,4365906.49822,0.0821800008416175,17.371999740600586,225.05,0.1346630007028579,0.4260779917240143,1,721.7340087890625,977.3140258789062,4,0.09760809036562428
722535.754937,4365906.50567,0.0908984988927841,17.354000091552734,225.05,0.1341820061206817,0.4239499866962433,1,715.7490234375,969.426025390625,4,0.4562898382626366
