OBJECTID,Id,Tipo,Eje_X,Eje_Y,RASTERVALU
467,4969,Catarroja,727550.7057,4360966.5533,1.4
468,4970,Catarroja,727560.7057,4360966.5533,1.4
469,4971,Catarroja,727570.7057,4360966.5533,1.6
470,4972,Catarroja,727580.7057,4360966.5533,
471,4973,Catarroja,727590.7057,4360966.5533,
472,5129,Borde_Area_Estudio,727300.7057,4360976.5533,
473,5130,Borde_Area_Estudio,727310.7057,4360976.5533,
474,5131,Borde_Area_Estudio,727320.7057,4360976.5533,
475,5132,Borde_Area_Estudio,727330.7057,4360976.5533,
476,5133,Borde_Area_Estudio,727340.7057,4360976.5533,
477,5134,Borde_Area_Estudio,727350.7057,4360976.5533,
478,5135,Borde_Area_Estudio,727360.7057,4360976.5533,
479,5136,Borde_Area_Estudio,727370.7057,4360976.5533,
480,5137,Borde_Area_Estudio,727380.7057,4360976.5533,
481,5138,Borde_Area_Estudio,727390.7057,4360976.5533,
482,5139,Borde_Area_Estudio,727400.7057,4360976.5533,
483,5140,Borde_Area_Estudio,727410.7057,4360976.5533,
484,5141,Borde_Area_Estudio,727420.7057,4360976.5533,
485,5142,Catarroja,727430.7057,4360976.5533,
486,5143,Catarroja,727440.7057,4360976.5533,
487,5144,Catarroja,727450.7057,4360976.5533,
488,5145,Catarroja,727460.7057,4360976.5533,
489,5146,Catarroja,727470.7057,4360976.5533,
490,5147,Catarroja,727480.7057,4360976.5533,1.4
491,5148,Catarroja,727490.7057,4360976.5533,1.4
492,5149,Catarroja,727500.7057,4360976.5533,1.6
493,5150,Catarroja,727510.7057,4360976.5533,1.6
494,5151,Catarroja,727520.7057,4360976.5533,1.6
495,5152,Catarroja,727530.7057,4360976.5533,1.6
496,5153,Catarroja,727540.7057,4360976.5533,1.6
497,5154,Catarroja,727550.7057,4360976.5533,1.5194926742464303
498,5155,Catarroja,727560.7057,4360976.5533,1.6
499,5156,Catarroja,727570.7057,4360976.5533,1.6
500,5157,Catarroja,727580.7057,4360976.5533,
501,5158,Catarroja,727590.7057,4360976.5533,
502,5313,Borde_Area_Estudio,727290.7057,4360986.5533,
503,5314,Borde_Area_Estudio,727300.7057,4360986.5533,
504,5315,Borde_Area_Estudio,727310.7057,4360986.5533,
505,5316,Borde_Area_Estudio,727320.7057,4360986.5533,
506,5317,Borde_Area_Estudio,727330.7057,4360986.5533,
507,5318,Borde_Area_Estudio,727340.7057,4360986.5533,
508,5319,Borde_Area_Estudio,727350.7057,4360986.5533,
509,5320,Borde_Area_Estudio,727360.7057,4360986.5533,
510,5321,Borde_Area_Estudio,727370.7057,4360986.5533,
511,5322,Borde_Area_Estudio,727380.7057,4360986.5533,
512,5323,Borde_Area_Estudio,727390.7057,4360986.5533,
513,5324,Borde_Area_Estudio,727400.7057,4360986.5533,
514,5325,Borde_Area_Estudio,727410.7057,4360986.5533,
515,5326,Borde_Area_Estudio,727420.7057,4360986.5533,
516,5327,Catarroja,727430.7057,4360986.5533,
517,5328,Catarroja,727440.7057,4360986.5533,
518,5329,Catarroja,727450.7057,4360986.5533,
519,5330,Catarroja,727460.7057,4360986.5533,
520,5331,Catarroja,727470.7057,4360986.5533,1.4
521,5332,Catarroja,727480.7057,4360986.5533,1.4
522,5333,Catarroja,727490.7057,4360986.5533,1.4417482070037435
523,5334,Catarroja,727500.7057,4360986.5533,1.4575280660175989
524,5335,Catarroja,727510.7057,4360986.5533,1.6
525,5336,Catarroja,727520.7057,4360986.5533,1.6
526,5337,Catarroja,727530.7057,4360986.5533,1.6
527,5338,Catarroja,727540.7057,4360986.5533,1.6
528,5339,Catarroja,727550.7057,4360986.5533,1.6
529,5340,Catarroja,727560.7057,4360986.5533,1.6
530,5341,Catarroja,727570.7057,4360986.5533,1.6
531,5342,Catarroja,727580.7057,4360986.5533,
532,5343,Catarroja,727590.7057,4360986.5533,
533,5498,Borde_Area_Estudio,727280.7057,4360996.5533,
534,5499,Borde_Area_Estudio,727290.7057,4360996.5533,
535,5500,Borde_Area_Estudio,727300.7057,4360996.5533,
536,5501,Borde_Area_Estudio,727310.7057,4360996.5533,
537,5502,Borde_Area_Estudio,727320.7057,4360996.5533,
538,5503,Borde_Area_Estudio,727330.7057,4360996.5533,
539,5504,Borde_Area_Estudio,727340.7057,4360996.5533,
540,5505,Borde_Area_Estudio,727350.7057,4360996.5533,
541,5506,Borde_Area_Estudio,727360.7057,4360996.5533,
542,5507,Borde_Area_Estudio,727370.7057,4360996.5533,
543,5508,Borde_Area_Estudio,727380.7057,4360996.5533,
544,5509,Borde_Area_Estudio,727390.7057,4360996.5533,
545,5510,Borde_Area_Estudio,727400.7057,4360996.5533,
546,5511,Borde_Area_Estudio,727410.7057,4360996.5533,
547,5512,Catarroja,727420.7057,4360996.5533,
548,5513,Catarroja,727430.7057,4360996.5533,
549,5514,Catarroja,727440.7057,4360996.5533,
550,5515,Catarroja,727450.7057,4360996.5533,
551,5516,Catarroja,727460.7057,4360996.5533,1.4
552,5517,Catarroja,727470.7057,4360996.5533,1.4
553,5518,Catarroja,727480.7057,4360996.5533,1.4
554,5519,Catarroja,727490.7057,4360996.5533,1.4
555,5520,Catarroja,727500.7057,4360996.5533,1.4
556,5521,Catarroja,727510.7057,4360996.5533,1.4
557,5522,Catarroja,727520.7057,4360996.5533,1.6
558,5523,Catarroja,727530.7057,4360996.5533,1.6
559,5524,Catarroja,727540.7057,4360996.5533,1.6
560,5525,Catarroja,727550.7057,4360996.5533,1.6
561,5526,Catarroja,727560.7057,4360996.5533,1.6
562,5527,Catarroja,727570.7057,4360996.5533,1.6
563,5528,Catarroja,727580.7057,4360996.5533,
564,5529,Catarroja,727590.7057,4360996.5533,
565,5683,Borde_Area_Estudio,727270.7057,4361006.5533,
566,5684,Borde_Area_Estudio,727280.7057,4361006.5533,
567,5685,Borde_Area_Estudio,727290.7057,4361006.5533,
568,5686,Borde_Area_Estudio,727300.7057,4361006.5533,
569,5687,Borde_Area_Estudio,727310.7057,4361006.5533,
570,5688,Borde_Area_Estudio,727320.7057,4361006.5533,
571,5689,Borde_Area_Estudio,727330.7057,4361006.5533,
572,5690,Borde_Area_Estudio,727340.7057,4361006.5533,
573,5691,Borde_Area_Estudio,727350.7057,4361006.5533,
574,5692,Borde_Area_Estudio,727360.7057,4361006.5533,
575,5693,Borde_Area_Estudio,727370.7057,4361006.5533,
576,5694,Borde_Area_Estudio,727380.7057,4361006.5533,
577,5695,Borde_Area_Estudio,727390.7057,4361006.5533,
578,5696,Borde_Area_Estudio,727400.7057,4361006.5533,
579,5697,Catarroja,727410.7057,4361006.5533,
580,5698,Catarroja,727420.7057,4361006.5533,
581,5699,Catarroja,727430.7057,4361006.5533,
582,5700,Catarroja,727440.7057,4361006.5533,
583,5701,Catarroja,727450.7057,4361006.5533,1.4
584,5702,Catarroja,727460.7057,4361006.5533,1.5424719339824011
585,5703,Catarroja,727470.7057,4361006.5533,1.4
586,5704,Catarroja,727480.7057,4361006.5533,1.4
587,5705,Catarroja,727490.7057,4361006.5533,1.4417482070037435
588,5706,Catarroja,727500.7057,4361006.5533,1.4
589,5707,Catarroja,727510.7057,4361006.5533,1.4
590,5708,Catarroja,727520.7057,4361006.5533,1.4
591,5709,Catarroja,727530.7057,4361006.5533,1.6
592,5710,Catarroja,727540.7057,4361006.5533,1.6
593,5711,Catarroja,727550.7057,4361006.5533,1.6
594,5712,Catarroja,727560.7057,4361006.5533,1.6
595,5713,Catarroja,727570.7057,4361006.5533,1.6
596,5714,Catarroja,727580.7057,4361006.5533,
597,5715,Catarroja,727590.7057,4361006.5533,
598,5869,Borde_Area_Estudio,727260.7057,4361016.5533,
599,5870,Borde_Area_Estudio,727270.7057,4361016.5533,
600,5871,Borde_Area_Estudio,727280.7057,4361016.5533,
601,5872,Borde_Area_Estudio,727290.7057,4361016.5533,
602,5873,Borde_Area_Estudio,727300.7057,4361016.5533,
603,5874,Borde_Area_Estudio,727310.7057,4361016.5533,
604,5875,Borde_Area_Estudio,727320.7057,4361016.5533,
605,5876,Borde_Area_Estudio,727330.7057,4361016.5533,
606,5877,Borde_Area_Estudio,727340.7057,4361016.5533,
607,5878,Borde_Area_Estudio,727350.7057,4361016.5533,
608,5879,Borde_Area_Estudio,727360.7057,4361016.5533,
609,5880,Borde_Area_Estudio,727370.7057,4361016.5533,
610,5881,Borde_Area_Estudio,727380.7057,4361016.5533,
611,5882,Borde_Area_Estudio,727390.7057,4361016.5533,
612,5883,Catarroja,727400.7057,4361016.5533,
613,5884,Catarroja,727410.7057,4361016.5533,
614,5885,Catarroja,727420.7057,4361016.5533,
615,5886,Catarroja,727430.7057,4361016.5533,
616,5887,Catarroja,727440.7057,4361016.5533,1.438759118749826
617,5888,Catarroja,727450.7057,4361016.5533,1.4
618,5889,Catarroja,727460.7057,4361016.5533,1.4
619,5890,Catarroja,727470.7057,4361016.5533,1.6
620,5891,Catarroja,727480.7057,4361016.5533,1.4
621,5892,Catarroja,727490.7057,4361016.5533,1.4
622,5893,Catarroja,727500.7057,4361016.5533,1.4417482070037435
623,5894,Catarroja,727510.7057,4361016.5533,1.4
624,5895,Catarroja,727520.7057,4361016.5533,1.4
625,5896,Catarroja,727530.7057,4361016.5533,1.4805073257535697
626,5897,Catarroja,727540.7057,4361016.5533,1.6
627,5898,Catarroja,727550.7057,4361016.5533,1.6
628,5899,Catarroja,727560.7057,4361016.5533,1.6
629,5900,Catarroja,727570.7057,4361016.5533,1.6
630,5901,Catarroja,727580.7057,4361016.5533,
631,5902,Catarroja,727590.7057,4361016.5533,
632,6056,Borde_Area_Estudio,727250.7057,4361026.5533,
633,6057,Borde_Area_Estudio,727260.7057,4361026.5533,
634,6058,Borde_Area_Estudio,727270.7057,4361026.5533,
635,6059,Borde_Area_Estudio,727280.7057,4361026.5533,
636,6060,Borde_Area_Estudio,727290.7057,4361026.5533,
637,6061,Borde_Area_Estudio,727300.7057,4361026.5533,
638,6062,Borde_Area_Estudio,727310.7057,4361026.5533,
639,6063,Borde_Area_Estudio,727320.7057,4361026.5533,
640,6064,Borde_Area_Estudio,727330.7057,4361026.5533,
641,6065,Borde_Area_Estudio,727340.7057,4361026.5533,
642,6066,Borde_Area_Estudio,727350.7057,4361026.5533,
643,6067,Borde_Area_Estudio,727360.7057,4361026.5533,
644,6068,Borde_Area_Estudio,727370.7057,4361026.5533,
645,6069,Borde_Area_Estudio,727380.7057,4361026.5533,
646,6070,Catarroja,727390.7057,4361026.5533,
647,6071,Catarroja,727400.7057,4361026.5533,
648,6072,Catarroja,727410.7057,4361026.5533,
649,6073,Catarroja,727420.7057,4361026.5533,
650,6074,Catarroja,727430.7057,4361026.5533,1.4
651,6075,Catarroja,727440.7057,4361026.5533,1.4
652,6076,Catarroja,727450.7057,4361026.5533,1.4
653,6077,Catarroja,727460.7057,4361026.5533,1.4
654,6078,Catarroja,727470.7057,4361026.5533,1.5424719339824011
655,6079,Catarroja,727480.7057,4361026.5533,1.6
656,6080,Catarroja,727490.7057,4361026.5533,1.4417482070037435
657,6081,Catarroja,727500.7057,4361026.5533,1.438759118749826
658,6082,Catarroja,727510.7057,4361026.5533,1.4417482070037435
659,6083,Catarroja,727520.7057,4361026.5533,1.4
660,6084,Catarroja,727530.7057,4361026.5533,1.4
661,6085,Catarroja,727540.7057,4361026.5533,1.6
662,6086,Catarroja,727550.7057,4361026.5533,1.6
663,6087,Catarroja,727560.7057,4361026.5533,1.6
664,6088,Catarroja,727570.7057,4361026.5533,1.6
665,6089,Catarroja,727580.7057,4361026.5533,
666,6090,Catarroja,727590.7057,4361026.5533,
667,6243,Borde_Area_Estudio,727240.7057,4361036.5533,
668,6244,Borde_Area_Estudio,727250.7057,4361036.5533,
669,6245,Borde_Area_Estudio,727260.7057,4361036.5533,
670,6246,Borde_Area_Estudio,727270.7057,4361036.5533,
671,6247,Borde_Area_Estudio,727280.7057,4361036.5533,
672,6248,Borde_Area_Estudio,727290.7057,4361036.5533,
673,6249,Borde_Area_Estudio,727300.7057,4361036.5533,
674,6250,Borde_Area_Estudio,727310.7057,4361036.5533,
675,6251,Borde_Area_Estudio,727320.7057,4361036.5533,
676,6252,Borde_Area_Estudio,727330.7057,4361036.5533,
677,6253,Borde_Area_Estudio,727340.7057,4361036.5533,
678,6254,Borde_Area_Estudio,727350.7057,4361036.5533,
679,6255,Borde_Area_Estudio,727360.7057,4361036.5533,
680,6256,Borde_Area_Estudio,727370.7057,4361036.5533,
681,6257,Catarroja,727380.7057,4361036.5533,
682,6258,Catarroja,727390.7057,4361036.5533,
683,6259,Catarroja,727400.7057,4361036.5533,
684,6260,Catarroja,727410.7057,4361036.5533,
685,6261,Catarroja,727420.7057,4361036.5533,
686,6262,Catarroja,727430.7057,4361036.5533,1.4
687,6263,Catarroja,727440.7057,4361036.5533,1.4
688,6264,Catarroja,727450.7057,4361036.5533,1.4
689,6265,Catarroja,727460.7057,4361036.5533,1.4
690,6266,Catarroja,727470.7057,4361036.5533,1.4
691,6267,Catarroja,727480.7057,4361036.5533,1.4
692,6268,Catarroja,727490.7057,4361036.5533,1.4575280660175989
693,6269,Catarroja,727500.7057,4361036.5533,1.4575280660175989
694,6270,Catarroja,727510.7057,4361036.5533,1.4
695,6271,Catarroja,727520.7057,4361036.5533,1.4
696,6272,Catarroja,727530.7057,4361036.5533,1.4
697,6273,Catarroja,727540.7057,4361036.5533,1.4
698,6274,Catarroja,727550.7057,4361036.5533,1.6
699,6275,Catarroja,727560.7057,4361036.5533,1.6
700,6276,Catarroja,727570.7057,4361036.5533,1.6
701,6277,Catarroja,727580.7057,4361036.5533,
702,6278,Catarroja,727590.7057,4361036.5533,
703,6431,Borde_Area_Estudio,727230.7057,4361046.5533,
704,6432,Borde_Area_Estudio,727240.7057,4361046.5533,
705,6433,Borde_Area_Estudio,727250.7057,4361046.5533,
706,6434,Borde_Area_Estudio,727260.7057,4361046.5533,
707,6435,Borde_Area_Estudio,727270.7057,4361046.5533,
708,6436,Borde_Area_Estudio,727280.7057,4361046.5533,
709,6437,Borde_Area_Estudio,727290.7057,4361046.5533,
710,6438,Borde_Area_Estudio,727300.7057,4361046.5533,
711,6439,Borde_Area_Estudio,727310.7057,4361046.5533,
712,6440,Borde_Area_Estudio,727320.7057,4361046.5533,
713,6441,Borde_Area_Estudio,727330.7057,4361046.5533,
714,6442,Borde_Area_Estudio,727340.7057,4361046.5533,
715,6443,Borde_Area_Estudio,727350.7057,4361046.5533,
716,6444,Borde_Area_Estudio,727360.7057,4361046.5533,
717,6445,Catarroja,727370.7057,4361046.5533,
718,6446,Catarroja,727380.7057,4361046.5533,
719,6447,Catarroja,727390.7057,4361046.5533,
720,6448,Catarroja,727400.7057,4361046.5533,
721,6449,Catarroja,727410.7057,4361046.5533,
722,6450,Catarroja,727420.7057,4361046.5533,1.6
723,6451,Catarroja,727430.7057,4361046.5533,1.6
724,6452,Catarroja,727440.7057,4361046.5533,1.3582517929962565
725,6453,Catarroja,727450.7057,4361046.5533,1.4
726,6454,Catarroja,727460.7057,4361046.5533,1.4
727,6455,Catarroja,727470.7057,4361046.5533,1.4
728,6456,Catarroja,727480.7057,4361046.5533,1.4
729,6457,Catarroja,727490.7057,4361046.5533,1.4
730,6458,Catarroja,727500.7057,4361046.5533,1.4575280660175989
731,6459,Catarroja,727510.7057,4361046.5533,1.4
732,6460,Catarroja,727520.7057,4361046.5533,1.4575280660175989
733,6461,Catarroja,727530.7057,4361046.5533,1.4
734,6462,Catarroja,727540.7057,4361046.5533,1.4
735,6463,Catarroja,727550.7057,4361046.5533,1.4575280660175989
736,6464,Catarroja,727560.7057,4361046.5533,1.6
737,6465,Catarroja,727570.7057,4361046.5533,1.6
738,6466,Catarroja,727580.7057,4361046.5533,
739,6467,Catarroja,727590.7057,4361046.5533,
740,6619,Borde_Area_Estudio,727220.7057,4361056.5533,
741,6620,Borde_Area_Estudio,727230.7057,4361056.5533,
742,6621,Borde_Area_Estudio,727240.7057,4361056.5533,
743,6622,Borde_Area_Estudio,727250.7057,4361056.5533,
744,6623,Borde_Area_Estudio,727260.7057,4361056.5533,
745,6624,Borde_Area_Estudio,727270.7057,4361056.5533,
746,6625,Borde_Area_Estudio,727280.7057,4361056.5533,
747,6626,Borde_Area_Estudio,727290.7057,4361056.5533,
748,6627,Borde_Area_Estudio,727300.7057,4361056.5533,
749,6628,Borde_Area_Estudio,727310.7057,4361056.5533,
750,6629,Borde_Area_Estudio,727320.7057,4361056.5533,
751,6630,Borde_Area_Estudio,727330.7057,4361056.5533,
752,6631,Borde_Area_Estudio,727340.7057,4361056.5533,
753,6632,Borde_Area_Estudio,727350.7057,4361056.5533,
754,6633,Catarroja,727360.7057,4361056.5533,
755,6634,Catarroja,727370.7057,4361056.5533,
756,6635,Catarroja,727380.7057,4361056.5533,
757,6636,Catarroja,727390.7057,4361056.5533,
758,6637,Catarroja,727400.7057,4361056.5533,
759,6638,Catarroja,727410.7057,4361056.5533,1.6
760,6639,Catarroja,727420.7057,4361056.5533,1.6
761,6640,Catarroja,727430.7057,4361056.5533,1.6
762,6641,Catarroja,727440.7057,4361056.5533,1.4
763,6642,Catarroja,727450.7057,4361056.5533,1.4
764,6643,Catarroja,727460.7057,4361056.5533,1.4
765,6644,Catarroja,727470.7057,4361056.5533,1.4
766,6645,Catarroja,727480.7057,4361056.5533,1.4
767,6646,Catarroja,727490.7057,4361056.5533,1.4
768,6647,Catarroja,727500.7057,4361056.5533,1.5380353917711687
769,6648,Catarroja,727510.7057,4361056.5533,1.4
770,6649,Catarroja,727520.7057,4361056.5533,1.4
771,6650,Catarroja,727530.7057,4361056.5533,1.4
772,6651,Catarroja,727540.7057,4361056.5533,1.4
773,6652,Catarroja,727550.7057,4361056.5533,1.5194926742464303
774,6653,Catarroja,727560.7057,4361056.5533,1.5380353917711687
775,6654,Catarroja,727570.7057,4361056.5533,1.6
776,6655,Catarroja,727580.7057,4361056.5533,
777,6656,Catarroja,727590.7057,4361056.5533,
778,6808,Borde_Area_Estudio,727210.7057,4361066.5533,
779,6809,Borde_Area_Estudio,727220.7057,4361066.5533,
780,6810,Borde_Area_Estudio,727230.7057,4361066.5533,
781,6811,Borde_Area_Estudio,727240.7057,4361066.5533,
782,6812,Borde_Area_Estudio,727250.7057,4361066.5533,
783,6813,Borde_Area_Estudio,727260.7057,4361066.5533,
784,6814,Borde_Area_Estudio,727270.7057,4361066.5533,
785,6815,Borde_Area_Estudio,727280.7057,4361066.5533,
786,6816,Borde_Area_Estudio,727290.7057,4361066.5533,
787,6817,Borde_Area_Estudio,727300.7057,4361066.5533,
788,6818,Borde_Area_Estudio,727310.7057,4361066.5533,
789,6819,Borde_Area_Estudio,727320.7057,4361066.5533,
790,6820,Borde_Area_Estudio,727330.7057,4361066.5533,
791,6821,Borde_Area_Estudio,727340.7057,4361066.5533,
792,6822,Catarroja,727350.7057,4361066.5533,
793,6823,Catarroja,727360.7057,4361066.5533,
794,6824,Catarroja,727370.7057,4361066.5533,
795,6825,Catarroja,727380.7057,4361066.5533,
796,6826,Catarroja,727390.7057,4361066.5533,
797,6827,Catarroja,727400.7057,4361066.5533,1.6
798,6828,Catarroja,727410.7057,4361066.5533,1.4
799,6829,Catarroja,727420.7057,4361066.5533,1.4
800,6830,Catarroja,727430.7057,4361066.5533,1.6
801,6831,Catarroja,727440.7057,4361066.5533,1.5582517929962565
802,6832,Catarroja,727450.7057,4361066.5533,1.4
803,6833,Catarroja,727460.7057,4361066.5533,1.4
804,6834,Catarroja,727470.7057,4361066.5533,1.4
805,6835,Catarroja,727480.7057,4361066.5533,1.4
806,6836,Catarroja,727490.7057,4361066.5533,1.4
807,6837,Catarroja,727500.7057,4361066.5533,1.4
808,6838,Catarroja,727510.7057,4361066.5533,1.4
809,6839,Catarroja,727520.7057,4361066.5533,1.4
810,6840,Catarroja,727530.7057,4361066.5533,1.4
811,6841,Catarroja,727540.7057,4361066.5533,1.6
812,6842,Catarroja,727550.7057,4361066.5533,1.4
813,6843,Catarroja,727560.7057,4361066.5533,1.438759118749826
814,6844,Catarroja,727570.7057,4361066.5533,1.4417482070037435
815,6845,Catarroja,727580.7057,4361066.5533,
816,6846,Catarroja,727590.7057,4361066.5533,
817,6998,Borde_Area_Estudio,727200.7057,4361076.5533,
818,6999,Borde_Area_Estudio,727210.7057,4361076.5533,
819,7000,Borde_Area_Estudio,727220.7057,4361076.5533,
820,7001,Borde_Area_Estudio,727230.7057,4361076.5533,
821,7002,Borde_Area_Estudio,727240.7057,4361076.5533,
822,7003,Borde_Area_Estudio,727250.7057,4361076.5533,
823,7004,Borde_Area_Estudio,727260.7057,4361076.5533,
824,7005,Borde_Area_Estudio,727270.7057,4361076.5533,
825,7006,Borde_Area_Estudio,727280.7057,4361076.5533,
826,7007,Borde_Area_Estudio,727290.7057,4361076.5533,
827,7008,Borde_Area_Estudio,727300.7057,4361076.5533,
828,7009,Borde_Area_Estudio,727310.7057,4361076.5533,
829,7010,Borde_Area_Estudio,727320.7057,4361076.5533,
830,7011,Borde_Area_Estudio,727330.7057,4361076.5533,
831,7012,Catarroja,727340.7057,4361076.5533,
832,7013,Catarroja,727350.7057,4361076.5533,
833,7014,Catarroja,727360.7057,4361076.5533,
834,7015,Catarroja,727370.7057,4361076.5533,
835,7016,Catarroja,727380.7057,4361076.5533,
836,7017,Catarroja,727390.7057,4361076.5533,1.4
837,7018,Catarroja,727400.7057,4361076.5533,1.6
838,7019,Catarroja,727410.7057,4361076.5533,1.4
839,7020,Catarroja,727420.7057,4361076.5533,1.6
840,7021,Catarroja,727430.7057,4361076.5533,1.4417482070037435
841,7022,Catarroja,727440.7057,4361076.5533,1.6
842,7023,Catarroja,727450.7057,4361076.5533,1.4
843,7024,Catarroja,727460.7057,4361076.5533,1.4
844,7025,Catarroja,727470.7057,4361076.5533,1.4
